,latitude,longitude,alt,entireTime,loncol,latcol,grid,userID,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0
6818,39.9109499,116.3674033,173.9,2008-09-28 08:53:05,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6819,39.9108733,116.3674366,173.9,2008-09-28 08:53:08,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6820,39.9107933,116.3674716,173.9,2008-09-28 08:53:11,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6821,39.9107383,116.3674783,173.9,2008-09-28 08:53:14,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6822,39.9107283,116.3674716,173.9,2008-09-28 08:53:17,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6823,39.9107516,116.3674749,173.9,2008-09-28 08:53:20,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6824,39.9107916,116.3674733,173.9,2008-09-28 08:53:23,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6825,39.9107616,116.3674816,173.9,2008-09-28 08:53:26,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6826,39.9107133,116.3675633,173.9,2008-09-28 08:53:41,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6827,39.9106549,116.3676233,173.9,2008-09-28 08:53:44,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6828,39.9105849,116.3676666,173.9,2008-09-28 08:53:47,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6829,39.910505,116.3677633,173.9,2008-09-28 08:53:50,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6830,39.9104483,116.3678399,173.9,2008-09-28 08:53:53,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6831,39.9104083,116.3679083,173.9,2008-09-28 08:53:56,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6832,39.9103533,116.367985,173.9,2008-09-28 08:53:59,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6833,39.9102866,116.3680816,173.9,2008-09-28 08:54:02,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6834,39.9102183,116.36811,173.9,2008-09-28 08:54:05,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6835,39.9101766,116.3681383,173.9,2008-09-28 08:54:08,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6836,39.9101766,116.3681383,173.9,2008-09-28 08:54:09,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6837,39.9101766,116.3681316,173.9,2008-09-28 08:54:11,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6838,39.9101749,116.3681666,173.9,2008-09-28 08:54:14,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6839,39.9101366,116.3681849,173.9,2008-09-28 08:54:17,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6840,39.9101033,116.3681633,173.9,2008-09-28 08:54:20,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6841,39.9100516,116.36818,177.2,2008-09-28 08:54:23,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6842,39.9100333,116.3681549,177.2,2008-09-28 08:54:26,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6843,39.910045,116.3680966,177.2,2008-09-28 08:54:29,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6844,39.910045,116.36811,177.2,2008-09-28 08:54:32,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6845,39.9100283,116.3681333,177.2,2008-09-28 08:54:35,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6846,39.9100033,116.3681583,177.2,2008-09-28 08:54:38,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6847,39.9099949,116.3681783,177.2,2008-09-28 08:54:41,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6848,39.909975,116.3682216,180.4,2008-09-28 08:54:44,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6849,39.9099433,116.3682599,180.4,2008-09-28 08:54:47,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6850,39.9099133,116.368315,180.4,2008-09-28 08:54:50,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6851,39.9099433,116.3683266,180.4,2008-09-28 08:54:53,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6852,39.9099766,116.368315,180.4,2008-09-28 08:54:56,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6853,39.9099949,116.3683083,180.4,2008-09-28 08:55:45,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6854,39.9100099,116.3683,180.4,2008-09-28 08:55:48,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6855,39.9100233,116.3682966,180.4,2008-09-28 08:55:51,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6856,39.9100432,116.3683,180.4,2008-09-28 08:55:54,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6857,39.9100666,116.3683049,180.4,2008-09-28 08:55:57,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6858,39.9100933,116.3682983,180.4,2008-09-28 08:56:00,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6859,39.9101283,116.3682749,180.4,2008-09-28 08:56:03,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6860,39.9101533,116.368265,180.4,2008-09-28 08:56:06,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6861,39.9101649,116.3682749,180.4,2008-09-28 08:56:09,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6862,39.9101649,116.3682749,180.4,2008-09-28 08:56:25,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6863,39.91017,116.3682716,177.2,2008-09-28 08:56:27,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6864,39.9101799,116.3682666,177.2,2008-09-28 08:56:30,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6865,39.9101799,116.3682666,177.2,2008-09-28 08:56:32,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6866,39.9101883,116.3682683,180.4,2008-09-28 08:56:34,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6867,39.9102016,116.3682599,180.4,2008-09-28 08:56:37,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6868,39.9102166,116.3682533,180.4,2008-09-28 08:56:40,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6869,39.9102316,116.3682483,180.4,2008-09-28 08:56:43,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6870,39.9102416,116.3682433,180.4,2008-09-28 08:56:46,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6871,39.9102199,116.3682333,180.4,2008-09-28 08:56:49,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6872,39.9102283,116.3682116,180.4,2008-09-28 08:57:17,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6873,39.9102299,116.3682466,180.4,2008-09-28 08:57:20,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6874,39.9102299,116.3682466,180.4,2008-09-28 08:57:21,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6875,39.9102266,116.3682416,180.4,2008-09-28 08:57:23,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6876,39.9102166,116.368175,180.4,2008-09-28 08:57:26,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6877,39.9101816,116.368105,180.4,2008-09-28 08:57:29,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6878,39.9101499,116.3680266,180.4,2008-09-28 08:57:32,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6879,39.9101249,116.3679733,180.4,2008-09-28 08:57:35,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6880,39.9100816,116.3679766,180.4,2008-09-28 08:57:38,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6881,39.9100399,116.3679783,180.4,2008-09-28 08:57:41,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6882,39.9100033,116.3679183,183.7,2008-09-28 08:57:44,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6883,39.9099849,116.3678966,183.7,2008-09-28 08:57:47,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6884,39.9099333,116.3678783,183.7,2008-09-28 08:57:50,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6885,39.9098883,116.3678583,183.7,2008-09-28 08:57:53,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6886,39.9098616,116.3678183,183.7,2008-09-28 08:57:56,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6887,39.9098249,116.3677466,183.7,2008-09-28 08:57:59,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6888,39.9097483,116.3676666,183.7,2008-09-28 08:58:02,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6889,39.90961,116.3676099,183.7,2008-09-28 08:58:05,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6890,39.9094983,116.3675766,183.7,2008-09-28 08:58:08,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6891,39.9094266,116.367565,183.7,2008-09-28 08:58:11,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6892,39.9093833,116.3675549,187.0,2008-09-28 08:58:14,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6893,39.90936,116.3675416,187.0,2008-09-28 08:58:17,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6894,39.9093099,116.3675066,187.0,2008-09-28 08:58:20,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6895,39.90926,116.3674633,187.0,2008-09-28 08:58:23,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6896,39.9092166,116.3674416,187.0,2008-09-28 08:58:26,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6897,39.9091716,116.3673816,187.0,2008-09-28 08:58:29,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6898,39.9091149,116.367355,187.0,2008-09-28 08:58:32,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6899,39.9090533,116.3673249,187.0,2008-09-28 08:58:35,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6900,39.9090416,116.3673416,187.0,2008-09-28 08:58:38,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6901,39.9090216,116.3673349,187.0,2008-09-28 08:58:41,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6902,39.9089849,116.3673249,187.0,2008-09-28 08:58:44,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6903,39.9089533,116.3673166,187.0,2008-09-28 08:58:47,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6904,39.9089199,116.3673066,187.0,2008-09-28 08:58:50,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6905,39.908865,116.3673133,187.0,2008-09-28 08:58:53,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6906,39.9089083,116.367445,187.0,2008-09-28 08:58:56,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6907,39.9088866,116.3674883,190.3,2008-09-28 08:58:59,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6908,39.908865,116.3674966,190.3,2008-09-28 08:59:02,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6909,39.9088316,116.3675033,190.3,2008-09-28 08:59:05,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6910,39.9088316,116.3675033,190.3,2008-09-28 08:59:06,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6911,39.9088299,116.3674983,190.3,2008-09-28 08:59:08,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6912,39.9088083,116.3674999,190.3,2008-09-28 08:59:11,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6913,39.9087733,116.3675133,193.6,2008-09-28 08:59:14,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6914,39.9087433,116.3675466,193.6,2008-09-28 08:59:17,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6915,39.9087166,116.3675666,193.6,2008-09-28 08:59:20,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6916,39.9086816,116.367565,193.6,2008-09-28 08:59:23,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6917,39.9086383,116.3675449,193.6,2008-09-28 08:59:26,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6918,39.9085833,116.3674849,196.9,2008-09-28 08:59:29,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6919,39.9085249,116.3674133,196.9,2008-09-28 08:59:32,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6920,39.9085166,116.3673933,196.9,2008-09-28 08:59:35,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6921,39.9085,116.3673299,196.9,2008-09-28 08:59:38,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6922,39.9085083,116.3672899,196.9,2008-09-28 08:59:41,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6923,39.9085233,116.3672549,196.9,2008-09-28 08:59:44,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6924,39.9085383,116.3672166,196.9,2008-09-28 08:59:48,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6925,39.9085949,116.3672066,196.9,2008-09-28 08:59:50,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6926,39.9086883,116.3672099,200.1,2008-09-28 08:59:53,82,57,38895,11,0.0,76.0,45.0,112.0,9.0,93.0,102.0,43.0,97.0,254.0,55.0,27.0,64.0,218.0
6927,39.9853183,116.3517516,269.0,2008-12-04 08:22:20,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6928,39.9854149,116.3517083,269.0,2008-12-04 08:22:23,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6929,39.9852316,116.3516116,269.0,2008-12-04 08:22:28,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6930,39.9851683,116.3517883,269.0,2008-12-04 08:22:30,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6931,39.9850499,116.3519033,269.0,2008-12-04 08:22:33,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6932,39.984975,116.3520199,269.0,2008-12-04 08:22:36,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6933,39.9849616,116.3520533,269.0,2008-12-04 08:22:39,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6934,39.9850249,116.3519883,269.0,2008-12-04 08:22:42,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6935,39.9851466,116.3520416,269.0,2008-12-04 08:22:45,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6936,39.9851533,116.3520599,269.0,2008-12-04 08:22:48,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6937,39.9850033,116.3519966,269.0,2008-12-04 08:22:51,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6938,39.9849083,116.3519016,269.0,2008-12-04 08:22:53,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6939,39.9849399,116.3518266,269.0,2008-12-04 08:22:55,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6940,39.9850466,116.3517449,269.0,2008-12-04 08:22:57,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6941,39.9850883,116.3516866,269.0,2008-12-04 08:22:59,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6942,39.9850683,116.3515983,269.0,2008-12-04 08:23:01,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6943,39.985015,116.3514949,269.0,2008-12-04 08:23:03,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6944,39.9848966,116.3514233,269.0,2008-12-04 08:23:05,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6945,39.9851316,116.3515649,269.0,2008-12-04 08:23:08,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6946,39.9852983,116.3518283,269.0,2008-12-04 08:23:11,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6947,39.9853266,116.3519199,269.0,2008-12-04 08:23:13,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6948,39.9852216,116.3519549,269.0,2008-12-04 08:23:15,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6949,39.98524,116.3516133,269.0,2008-12-04 08:23:19,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6950,39.98552,116.3531883,265.7,2008-12-04 08:23:53,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6951,39.9856099,116.3533033,265.7,2008-12-04 08:23:55,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6952,39.9856733,116.3534116,265.7,2008-12-04 08:23:57,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6953,39.9856699,116.3535066,265.7,2008-12-04 08:23:59,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6954,39.98572,116.3536,262.5,2008-12-04 08:24:01,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6955,39.9857383,116.3537066,262.5,2008-12-04 08:24:03,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6956,39.9857966,116.3537866,262.5,2008-12-04 08:24:05,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6957,39.9858483,116.3538533,262.5,2008-12-04 08:24:07,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6958,39.9858899,116.3539449,262.5,2008-12-04 08:24:09,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6959,39.9859749,116.3540616,259.2,2008-12-04 08:24:11,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
6960,39.9860416,116.3541316,259.2,2008-12-04 08:24:13,81,65,42908,11,0.0,46.0,23.0,229.0,4.0,31.0,53.0,53.0,21.0,43.0,148.0,9.0,21.0,91.0
